rank_emul	user	Psi_emul	out_deg	in_deg	R_tweet	R_rtweet
1586	14774424	1.4131922979079842e-05	17	3	2.860577885771404e-06	6.129809755224437e-07
1587	318554947	1.4126507080199648e-05	38	20	6.947117722587695e-06	4.4951938204979205e-06
1588	19393968	1.4117099571592218e-05	5	0	4.086539836816291e-07	0.0
1589	2223413502	1.4115354648625208e-05	7	0	3.0649048776122184e-06	0.0
1590	822381778841145344	1.4097436281058773e-05	5	29	1.7163467314628422e-05	6.538463738906066e-06
1591	4038885683	1.4096925517018142e-05	135	5	7.00841582013994e-05	3.269231869453033e-06
1592	143525230	1.4072460594490374e-05	5	0	2.0432699184081456e-07	0.0
1593	309128723	1.4051452329484291e-05	143	17	2.0432699184081457e-06	3.4735588612938474e-06
1594	387840841	1.4020758673231935e-05	5	0	8.173079673632582e-07	0.0
1595	2832022977	1.4011902429778493e-05	37	5	6.129809755224437e-07	1.0216349592040729e-06
1596	4148586741	1.4002539922408122e-05	64	0	2.2475969102489602e-06	0.0
1597	491972484	1.3988319531497104e-05	44	11	4.086539836816291e-06	2.4519239020897748e-06
1598	73146441	1.3967699964676131e-05	18	13	6.334136747065252e-06	2.860577885771404e-06
1599	2225479182	1.3962002808064312e-05	23	3	7.15144471442851e-06	6.129809755224437e-07
1600	102806371	1.3959514239654883e-05	92	4	1.2259619510448874e-06	8.173079673632582e-07
1601	433299103	1.3952281415828387e-05	23	3	2.6562508939305893e-06	8.173079673632582e-07
1602	598079542	1.394918195562587e-05	13	21	3.105770275980381e-05	4.699520812338735e-06
1603	289499054	1.3942106636129082e-05	23	6	2.2475969102489602e-06	2.6562508939305893e-06
1604	2368434408	1.3897112149254462e-05	47	44	3.718751251502825e-05	1.4915870404379464e-05
1605	2507680435	1.3872904858808865e-05	3	11	1.0216349592040727e-05	8.581733657314211e-06
1606	231711962	1.3867404582609186e-05	25	23	3.269231869453033e-06	6.129809755224437e-06
1607	120176979	1.3854851487531249e-05	23	2	1.0216349592040729e-06	4.086539836816291e-07
1608	412572345	1.3841702126062264e-05	43	7	3.0649048776122184e-06	1.430288942885702e-06
1609	2827528067	1.3800627246935585e-05	62	0	2.819712487403241e-05	0.0
1610	712187059117629440	1.3798739445040913e-05	9	5	3.677885853134662e-06	2.0432699184081457e-06
1611	740468384358408192	1.378857029049624e-05	24	0	5.5168287797019935e-06	0.0
1612	2827876141	1.3769426764250839e-05	12	0	2.6562508939305893e-06	0.0
1613	504869308	1.3747184902833845e-05	4	0	2.0432699184081456e-07	0.0
1614	119141669	1.374124811463468e-05	23	0	8.173079673632582e-07	0.0
1615	177324613	1.3691642125992318e-05	6	0	2.0432699184081456e-07	0.0
1616	2236180945	1.367953679322313e-05	147	8	2.0841353167763086e-05	1.6346159347265164e-06
1617	2211515946	1.365735905856895e-05	75	0	3.3713953653734405e-05	0.0
1618	317335799	1.3610903156520798e-05	5	0	1.0216349592040729e-06	0.0
1619	804163345	1.3583640282078816e-05	37	50	2.370193105353449e-05	1.6959140322787608e-05
1620	176502559	1.3521139188956862e-05	21	8	2.6562508939305893e-06	1.838942926567331e-06
1621	2281485987	1.3510871031690656e-05	38	30	1.1850965526767245e-05	8.377406665473397e-06
1622	142358868	1.3500447620156591e-05	5	0	4.086539836816291e-07	0.0
1623	3306411592	1.348787652458383e-05	35	0	1.6346159347265164e-06	0.0
1624	11707152	1.3455236002313157e-05	3	7	6.129809755224437e-07	1.430288942885702e-06
1625	187646423	1.3439908580970458e-05	5	0	6.129809755224437e-07	0.0
1626	943197150682415104	1.3429693300157799e-05	6	0	1.0216349592040729e-06	0.0
1627	461541439	1.3420708240663272e-05	185	28	3.0649048776122184e-05	8.377406665473397e-06
1628	1579976754	1.3366930074829968e-05	6	0	2.6562508939305893e-06	0.0
1629	199714122	1.333090095940866e-05	48	0	4.086539836816291e-07	0.0
1630	802718431460130816	1.3273946268754373e-05	3	0	1.0829330567563171e-05	0.0
1631	2795399486	1.326636468534066e-05	8	0	6.129809755224437e-07	0.0
1632	253537726	1.3242159644956915e-05	22	17	1.0216349592040727e-05	3.8822128449754765e-06
1633	730569990	1.3239114186238867e-05	18	0	8.173079673632582e-07	0.0
1634	495249991	1.3235775094449005e-05	5	5	1.430288942885702e-06	1.0216349592040729e-06
1635	385442829	1.3225682442007332e-05	7	0	8.173079673632582e-07	0.0
1636	17718831	1.3222788862464363e-05	12	5	3.0649048776122184e-06	2.4519239020897748e-06
1637	931176604046327808	1.3205455510979713e-05	195	36	3.350962666189359e-05	8.990387640995841e-06
1638	4574990061	1.3197989805751426e-05	75	1	8.173079673632582e-07	2.0432699184081456e-07
1639	627592987	1.319419957656003e-05	8	14	4.9038478041795495e-06	6.334136747065252e-06
1640	954402546696769536	1.3189134687328907e-05	3	0	2.0432699184081456e-07	0.0
1641	216655793	1.3173278501450753e-05	23	2	0.0004885458374913876	1.6346159347265164e-06
1642	500753411	1.3163084596225696e-05	110	108	4.801684308259142e-05	4.556491918050165e-05
1643	2889428488	1.3159080611158267e-05	8	12	1.0829330567563171e-05	8.581733657314211e-06
1644	548575276	1.3135700218443651e-05	5	0	1.2259619510448874e-06	0.0
1645	220649143	1.3133201524755885e-05	36	0	2.2475969102489602e-06	0.0
1646	3300978214	1.3129565424801422e-05	7	0	6.129809755224437e-07	0.0
1647	460931838	1.3109228240743e-05	17	2	2.0432699184081456e-07	4.086539836816291e-07
1648	2302557678	1.3101200020051465e-05	39	2	1.7572121298310054e-05	4.086539836816291e-07
1649	549152925	1.3099027585332387e-05	13	61	1.6754813330946794e-05	1.6754813330946794e-05
1650	2608317396	1.3077128858347978e-05	15	0	4.086539836816291e-07	0.0
1651	900430954610774016	1.3070911937448111e-05	13	0	1.2259619510448874e-06	0.0
1652	33461442	1.3061268172346116e-05	5	0	2.0432699184081456e-07	0.0
1653	3126133919	1.3047306538548196e-05	120	6	1.5120197396220278e-05	1.2259619510448874e-06
1654	2420683685	1.3043020170718213e-05	5	0	4.086539836816291e-07	0.0
1655	955480878758711296	1.3035284458067568e-05	5	0	6.129809755224437e-07	0.0
1656	717075637702406144	1.3029622177414471e-05	66	3	4.2908668286571055e-06	6.129809755224437e-07
1657	851137048962531328	1.2996143507103552e-05	11	4	2.860577885771404e-06	8.173079673632582e-07
1658	927419638337757184	1.298914131461699e-05	12	31	1.0216349592040727e-05	1.164663853492643e-05
1659	856184063652237312	1.2962156322813854e-05	8	2	1.430288942885702e-06	4.086539836816291e-07
1660	2276054424	1.292762237349387e-05	8	6	3.4735588612938474e-06	1.2259619510448874e-06
1661	925292125712941056	1.2913380606995253e-05	4	1	2.860577885771404e-06	2.0432699184081456e-07
1662	2671511559	1.2909237118092937e-05	11	2	3.4735588612938474e-06	4.086539836816291e-07
1663	1853144784	1.2881017967363426e-05	33	0	1.2259619510448874e-06	0.0
1664	2266890018	1.2864678018186872e-05	23	1	2.0432699184081456e-07	2.0432699184081456e-07
1665	115904540	1.2857332691267724e-05	23	2	4.699520812338735e-06	4.086539836816291e-07
1666	220068076	1.2825785699057613e-05	5	1	2.0432699184081456e-07	2.0432699184081456e-07
1667	2573037385	1.2812650962990674e-05	4	0	4.086539836816291e-07	0.0
1668	15827782	1.2808124963573348e-05	31	0	4.699520812338735e-06	0.0
1669	126339315	1.2757462570890998e-05	10	2	2.2475969102489602e-06	4.086539836816291e-07
1670	119592864	1.2745361738245512e-05	21	4	4.4951938204979205e-06	1.2259619510448874e-06
1671	840699692	1.2732978522837482e-05	16	1	1.6346159347265164e-06	2.0432699184081456e-07
1672	52364095	1.2710300149421006e-05	20	0	6.129809755224437e-07	0.0
1673	813849665535938560	1.2691751764535726e-05	8	0	2.6562508939305893e-06	0.0
1674	361121743	1.2686623873572717e-05	4	0	6.129809755224437e-07	0.0
1675	269640305	1.268591510408902e-05	6	0	4.086539836816291e-07	0.0
1676	1014729912	1.2674433038453118e-05	162	38	2.554087398010182e-05	8.786060649155027e-06
1677	758636337012609024	1.2661104797066817e-05	3	1	1.838942926567331e-06	2.0432699184081456e-07
1678	482319758	1.2653072076251576e-05	100	0	1.7980775281991682e-05	0.0
1679	3128500703	1.263735426917738e-05	76	144	8.173079673632582e-05	7.825723787503198e-05
1680	540673399	1.2627737504817622e-05	38	35	8.581733657314211e-06	1.3485581461493761e-05
1681	4694979792	1.2598379822790487e-05	11	0	2.7584143898509965e-05	0.0
1682	253948723	1.2597177164730053e-05	3	0	6.129809755224437e-07	0.0
1683	502724553	1.2573767521211347e-05	12	0	6.129809755224437e-07	0.0
1684	161973287	1.2551364780371862e-05	4	1	4.086539836816291e-07	2.0432699184081456e-07
1685	901851711878385664	1.254215865230028e-05	20	31	2.0841353167763086e-05	1.4098562437016205e-05
1686	2233126710	1.2524019778672245e-05	21	0	1.2259619510448874e-06	0.0
1687	843484465108340736	1.2507607827516398e-05	118	13	4.045674438448128e-05	3.0649048776122184e-06
1688	601734956	1.2486371743747701e-05	7	0	2.0432699184081456e-07	0.0
1689	1571515327	1.2474601670194611e-05	73	28	2.1862988126967157e-05	8.377406665473397e-06
1690	357467888	1.2466042434905766e-05	3	5	6.681492633194636e-05	1.6346159347265164e-06
1691	213538183	1.245907624340885e-05	8	0	4.699520812338735e-06	0.0
1692	4344406638	1.2446928159464455e-05	5	11	3.8822128449754765e-06	2.2475969102489602e-06
1693	369715251	1.2443105304376195e-05	43	0	6.129809755224437e-07	0.0
1694	4046252944	1.242842027569253e-05	7	0	8.173079673632582e-07	0.0
1695	4066414995	1.241322898309194e-05	17	36	1.0625003575722357e-05	1.0012022600199913e-05
1696	949643199080992768	1.2405709276379185e-05	16	0	1.0216349592040729e-06	0.0
1697	317302594	1.2392561039941126e-05	39	166	8.111781576080338e-05	6.31370404788117e-05
1698	603574026	1.2390894869138973e-05	7	21	8.173079673632583e-06	6.742790730746881e-06
1699	4635009863	1.2379221548245562e-05	70	0	8.173079673632582e-07	0.0
1700	364834941	1.2375411068497491e-05	79	28	6.947117722587695e-06	5.925482763383623e-06
1701	3004036169	1.2359565007897678e-05	88	41	3.310097267821196e-05	9.807695608359099e-06
1702	859887841488257024	1.2356716429591769e-05	12	0	1.2259619510448874e-06	0.0
1703	61724389	1.2335130461204927e-05	32	8	6.742790730746881e-06	2.2475969102489602e-06
1704	154288030	1.2333149281743353e-05	3	0	4.086539836816291e-07	0.0
1705	395958225	1.2310105273275764e-05	18	26	1.7980775281991682e-05	5.925482763383623e-06
1706	906877493864517632	1.2293309686573976e-05	5	1	4.9038478041795495e-06	2.0432699184081456e-07
1707	1026677442	1.2271723718187135e-05	21	1	3.4735588612938474e-06	2.0432699184081456e-07
1708	295547001	1.2255989035649043e-05	7	1	6.129809755224437e-07	2.0432699184081456e-07
1709	3291286164	1.22517127930974e-05	33	3	1.2259619510448874e-06	6.129809755224437e-07
1710	860392722594754560	1.2220483059608564e-05	6	1	1.2259619510448874e-06	2.0432699184081456e-07
1711	1267519698	1.2207747709520533e-05	4	0	2.0432699184081456e-07	0.0
1712	964546038	1.220549539760567e-05	7	2	2.0432699184081457e-06	4.086539836816291e-07
1713	289612386	1.2204242113153543e-05	12	4	1.0625003575722357e-05	1.0216349592040729e-06
1714	4754742041	1.2195043860298442e-05	16	5	2.4519239020897748e-06	1.0216349592040729e-06
1715	16777778	1.2167544729361894e-05	6	0	2.0432699184081456e-07	0.0
1716	170719947	1.2151072026536016e-05	24	5	5.925482763383623e-06	2.4519239020897748e-06
1717	368379261	1.2146810409386418e-05	33	9	4.4951938204979205e-06	2.2475969102489602e-06
1718	135216347	1.214386732848268e-05	9	0	6.129809755224437e-07	0.0
1719	64376110	1.2142461039824551e-05	11	2	8.173079673632582e-07	4.086539836816291e-07
1720	70362746	1.2129411806108025e-05	10	0	1.430288942885702e-06	0.0
1721	2371656176	1.2127947015841716e-05	9	0	2.4519239020897748e-06	0.0
1722	11116672	1.212477667869083e-05	5	0	6.129809755224437e-07	0.0
1723	875697169801588736	1.2124170287021442e-05	16	23	1.4507216420697834e-05	5.721155771542808e-06
1724	340848846	1.211986141857293e-05	46	30	2.0024045200399826e-05	7.764425689950953e-06
1725	2349956454	1.2107700959288346e-05	10	2	2.0432699184081456e-07	4.086539836816291e-07
1726	822441605676273664	1.2094876731757119e-05	45	3	3.0649048776122184e-06	6.129809755224437e-07
1727	326726152	1.2092304911059128e-05	4	0	4.086539836816291e-07	0.0
1728	897431130458161152	1.2087601156755414e-05	9	0	6.129809755224437e-07	0.0
1729	2391615488	1.2076337347119251e-05	15	10	2.0432699184081457e-06	2.0432699184081457e-06
1730	220243768	1.2068929018468222e-05	3	0	6.129809755224437e-07	0.0
1731	908616683031539712	1.2061718695260252e-05	4	0	2.0432699184081456e-07	0.0
1732	2422988518	1.205813772182119e-05	23	52	1.2668273494130503e-05	1.5937505363583537e-05
1733	3163449310	1.2048959719522764e-05	3	0	2.0432699184081456e-07	0.0
1734	86327801	1.2045035611651119e-05	6	0	4.086539836816291e-07	0.0
1735	297430966	1.2032503892160786e-05	3	6	7.355771706269324e-06	1.2259619510448874e-06
1736	138445027	1.2015575551809673e-05	3	6	1.430288942885702e-06	1.2259619510448874e-06
1737	4767395174	1.2012578469421462e-05	33	38	1.0012022600199913e-05	1.0625003575722357e-05
1738	863471294800646144	1.200875336427135e-05	3	0	2.0432699184081456e-07	0.0
1739	125478107	1.2001853549599096e-05	9	0	1.2259619510448874e-06	0.0
1740	792479519953346560	1.1988759314645514e-05	3	0	4.086539836816291e-07	0.0
1741	1630635180	1.1988471306728326e-05	5	0	4.086539836816291e-07	0.0
1742	124153808	1.1982350013457214e-05	46	78	4.638222714786491e-05	2.9014432841395667e-05
1743	3253113855	1.197197835334577e-05	5	0	2.0432699184081456e-07	0.0
1744	302425104	1.1968087996401918e-05	27	2	1.430288942885702e-06	6.129809755224437e-07
1745	481380746	1.1948754339929938e-05	37	0	3.677885853134662e-06	0.0
1746	1307243654	1.1947486430075767e-05	7	1	4.9038478041795495e-06	2.0432699184081456e-07
1747	2248801508	1.1938605435941942e-05	6	0	2.0432699184081456e-07	0.0
1748	3599353695	1.1936680508026691e-05	33	37	8.581733657314211e-06	1.430288942885702e-05
1749	955144788889755648	1.1895309745766344e-05	24	0	1.430288942885702e-06	0.0
1750	293552956	1.1876809737210908e-05	21	25	1.0625003575722357e-05	6.129809755224437e-06
1751	176497437	1.1873232138864622e-05	4	0	8.990387640995841e-06	0.0
1752	144874126	1.1869560037920511e-05	5	0	1.2259619510448874e-06	0.0
1753	387678476	1.1867160346954278e-05	167	90	7.43750250300565e-05	5.2512036903089344e-05
1754	740454963088920576	1.1866980342006034e-05	94	8	9.603368616518285e-06	2.0432699184081457e-06
1755	1595460534	1.186452327446255e-05	9	0	6.129809755224437e-07	0.0
1756	505757364	1.1859119750922548e-05	17	42	9.807695608359099e-06	1.164663853492643e-05
1757	2674622671	1.1853985109773982e-05	3	0	4.699520812338735e-06	0.0
1758	435695896	1.184992824825301e-05	34	3	1.9002410241195756e-05	6.129809755224437e-07
1759	3304537259	1.1836201745918726e-05	6	4	3.4735588612938474e-06	8.173079673632582e-07
1760	952483671164022784	1.1822935381233386e-05	5	32	1.5528851379901906e-05	9.807695608359099e-06
1761	243629509	1.1806398551644695e-05	59	8	1.1850965526767245e-05	2.2475969102489602e-06
1762	252040731	1.1799350232890146e-05	22	7	1.0829330567563171e-05	1.6346159347265164e-06
1763	956125931894198272	1.1776930616586766e-05	35	1	0.00010584138177354194	2.0432699184081456e-07
1764	1731929659	1.1771070330490602e-05	4	0	6.129809755224437e-07	0.0
1765	234702838	1.1768240877710444e-05	4	1	8.173079673632582e-07	2.0432699184081456e-07
1766	726007541226950656	1.1763128737180408e-05	15	5	6.129809755224437e-07	1.2259619510448874e-06
1767	324137207	1.1753275716326082e-05	4	0	4.086539836816291e-07	0.0
1768	159077334	1.1747506557734969e-05	26	0	8.173079673632582e-07	0.0
1769	114614332	1.1742289789328766e-05	5	2	2.860577885771404e-06	2.860577885771404e-06
1770	876726610531143680	1.1693924709798338e-05	11	7	7.968752681791769e-06	2.6562508939305893e-06
1771	434776657	1.1690698121101125e-05	57	2	5.312501787861179e-06	1.0216349592040729e-06
1772	460897237	1.1689929724978317e-05	71	0	1.5324524388061092e-05	0.0
1773	110728224	1.1671635597082431e-05	4	1	5.5168287797019935e-06	2.6562508939305893e-06
1774	3147224146	1.1667456107190467e-05	52	0	1.7980775281991682e-05	0.0
1775	227035616	1.1662282089959477e-05	43	2	2.4519239020897748e-06	4.086539836816291e-07
1776	951842734083641344	1.1659366009797975e-05	4	0	4.086539836816291e-07	0.0
1777	219235867	1.1586815015409554e-05	6	0	2.0432699184081456e-07	0.0
1778	932155083499982848	1.1586673261512815e-05	60	2	1.838942926567331e-06	1.2872600485971317e-05
1779	2574974089	1.1573631903012777e-05	3	0	6.129809755224437e-07	0.0
1780	867443047935733760	1.1550830901225309e-05	3	0	0.0006315747317799578	0.0
1781	20494798	1.1548548213475431e-05	59	24	9.194714632836655e-06	6.947117722587695e-06
1782	576606335	1.152338127164953e-05	49	0	1.0216349592040729e-06	0.0
1783	40652622	1.1522382244186792e-05	4	0	2.0432699184081456e-07	0.0
1784	618087916	1.14670532232213e-05	13	0	6.129809755224437e-07	0.0
1785	789227750	1.1455472154863865e-05	3	0	4.086539836816291e-07	0.0
1786	321016149	1.14528249570938e-05	37	0	8.173079673632582e-07	0.0
1787	2576078710	1.1450664897714911e-05	87	0	2.2475969102489602e-06	0.0
1788	614937670	1.1410780301308474e-05	96	96	3.759616649870988e-05	3.9639436417118024e-05
1789	4883553197	1.1395283000295875e-05	3	1	4.086539836816291e-07	2.0432699184081456e-07
1790	165204725	1.1381760128559292e-05	5	1	1.6346159347265164e-06	2.0432699184081456e-07
1791	1300469490	1.1360027906152007e-05	128	4	2.7175489914828337e-05	8.173079673632582e-07
1792	221230606	1.1349469490906763e-05	3	6	3.677885853134662e-06	1.2259619510448874e-06
1793	2842473957	1.1337253905106777e-05	5	0	2.0432699184081456e-07	0.0
1794	3027024730	1.13336808068842e-05	64	0	8.377406665473397e-06	0.0
1795	176192387	1.1331310366722052e-05	10	0	1.6346159347265164e-06	0.0
1796	1620152850	1.1320088183230171e-05	14	0	1.430288942885702e-06	0.0
1797	86767345	1.1317038224388415e-05	13	5	6.538463738906066e-06	1.0216349592040729e-06
1798	164578016	1.1295979895506104e-05	3	1	4.086539836816291e-07	4.086539836816291e-07
1799	726727400	1.1280358841091592e-05	17	7	1.6346159347265164e-06	1.430288942885702e-06
1800	76920594	1.1278313534867207e-05	4	4	1.838942926567331e-06	8.173079673632582e-07
1801	3990798676	1.1273280146502024e-05	3	9	3.269231869453033e-06	2.860577885771404e-06
1802	1186905284	1.1264940292243845e-05	54	0	4.086539836816291e-06	0.0
1803	40281777	1.1260259038558663e-05	3	0	1.430288942885702e-06	0.0
1804	2877317477	1.123209501434455e-05	27	1	1.0216349592040729e-06	2.0432699184081456e-07
1805	1270375724	1.122887630086382e-05	24	1	6.129809755224437e-07	2.0432699184081456e-07
1806	820926389134168064	1.1226242603464874e-05	3	0	2.0432699184081456e-07	0.0
1807	385950814	1.1217666492712131e-05	105	1	2.0637026175922272e-05	7.968752681791769e-06
1808	4792335495	1.1202582078049559e-05	66	1	2.4519239020897748e-06	2.0432699184081456e-07
1809	813201006662193152	1.119676566815953e-05	3	3	2.0432699184081457e-06	6.129809755224437e-07
1810	2266242715	1.1191158514021833e-05	125	62	6.211540551960762e-05	3.5757223572142546e-05
1811	61440571	1.1178760673211754e-05	3	0	2.0432699184081456e-07	0.0
1812	3177726760	1.1150665275884154e-05	34	5	8.173079673632583e-06	1.0216349592040729e-06
1813	707611127044292608	1.1129187310466259e-05	5	0	2.0432699184081456e-07	0.0
1814	1050519013	1.1121502224207308e-05	4	2	8.173079673632582e-07	1.2259619510448874e-06
1815	106071109	1.1113224246650088e-05	7	0	6.129809755224437e-07	0.0
1816	2370232927	1.1106765444101025e-05	4	4	1.6346159347265164e-06	2.4519239020897748e-06
1817	2275631616	1.1106154552307936e-05	3	3	2.6562508939305893e-06	6.129809755224437e-07
