rank_emul	rank_star	rank_real	rank_outdeg	rank_tweet	rank_out_real	rank_in_real
4746	4382	4885	3694	6521	4763	18836
4747	6216	13054	9085	8463	30584	1109185
4748	7428	8093	7021	9109	10950	645202
4749	1977	10466	8382	4744	41651	73825
4750	3892	2714	3498	1913	3664	1305302
4751	3922	2164	4162	1662	3139	816703
4752	3798	2121	3768	2051	2651	1311419
4753	8803	28569	3146	41482	61847	125932
4754	7179	10921	5606	7748	12501	1281856
4755	5211	5566	9528	5866	10525	1324714
4756	4061	6232	4962	7756	4337	386436
4757	2962	1786	2710	2588	2682	148181
4758	4367	2030	4051	3409	1401	129181
4759	6208	7357	4146	5486	14612	1339805
4760	4105	3786	4242	3632	4552	56169
4761	4361	3081	4189	2109	3838	1328000
4762	3670	8864	3362	3993	21093	400356
4763	3766	9981	2656	7537	14428	260808
4764	9834	36091	3723	34530	147690	259166
4765	2487	1180	5153	1194	1705	385
4766	7059	7495	2179	12623	4435	761828
4767	4034	3613	5309	8651	2397	353623
4768	3803	3321	4056	3283	4408	1317116
4769	4395	5519	3603	6485	5448	117541
4770	6423	7143	3795	11356	9602	252570
4771	5840	15439	2230	11345	33672	127223
4772	3602	5689	4928	6366	6546	195096
4773	9849	17154	2687	30103	29050	191924
4774	5927	5741	4083	6849	16803	54206
4775	3048	3570	5685	6007	2462	506728
4776	5147	8501	4603	14966	9322	1275837
4777	6057	8224	4454	10044	10231	284191
4778	10677	39085	12329	33661	225849	156159
4779	1841	6143	6425	4261	11198	90500
4780	1961	3459	4531	11214	1740	812343
4781	4919	6337	4919	10023	6247	44736
4782	4646	4164	6470	2647	9089	41011
4783	6998	5804	4347	7647	10633	278537
4784	6232	9161	5131	5607	24846	197486
4785	4183	9841	11402	16001	16045	1257369
4786	4216	12003	8328	11734	12438	317424
4787	2722	1920	3432	1348	4177	20528
4788	6010	19659	6811	29609	28625	1196733
4789	2974	7024	4416	8373	9648	1012657
4790	9581	11169	6911	17715	17539	5757
4791	10208	1345	7622	6547	4180	1338222
4792	7706	12343	7718	42394	7537	943389
4793	3299	3361	5027	2843	3443	312933
4794	5985	21834	6043	32536	29679	905577
4795	4305	2035	4324	1504	5298	145505
4796	5245	26644	4291	13522	89050	7533
4797	4429	10459	8495	11134	11856	1330660
4798	2138	1430	6293	1330	2209	1339545
4799	3114	2697	3836	2616	5744	9814
4800	7380	12601	4979	7950	30651	39535
4801	3543	5204	2969	5075	12461	723777
4802	2588	1083	4988	882	1517	20389
4803	3322	7283	5806	6652	11196	173
4804	4081	2677	4565	3105	4906	34228
4805	2990	11983	7928	15327	17259	102136
4806	3264	1098	5941	3378	506	576466
4807	14624	34562	7823	30618	189821	585574
4808	3298	9964	4226	10262	13997	1336769
4809	2598	1471	3881	1383	1696	1338544
4810	4621	2298	5486	3377	2326	22881
4811	5812	8943	2839	17295	7790	198315
4812	18438	36620	11860	36231	178664	142060
4813	4848	11216	3355	5960	22987	570552
4814	6625	14930	11666	33431	17538	412714
4815	4968	3132	3263	5933	1628	156445
4816	6131	4805	3993	4719	5723	1337136
4817	4096	1548	3781	6182	471	893239
4818	5357	6234	6694	5179	14624	698607
4819	3680	3112	5260	3293	5551	211942
4820	4649	13004	4895	12025	11627	1192829
4821	4664	1600	5302	3783	862	1126369
4822	3472	7755	10510	10924	10125	1308779
4823	10089	35596	3226	25001	106126	141585
4824	3801	7569	5795	13133	4101	1288424
4825	4698	4276	6024	3693	12047	1331235
4826	7801	7285	3258	12452	3937	399906
4827	12151	24697	10096	9966	95636	328647
4828	3143	9124	4558	4903	11569	509700
4829	10856	41372	5208	42162	552809	706527
4830	4893	19172	13224	45127	35701	625522
4831	3639	6420	4111	3961	24597	446945
4832	8108	5695	6357	5253	6580	641436
4833	4234	2494	5676	2414	3428	23556
4834	1265	21095	6397	11011	46929	1319211
4835	7392	9973	7273	16280	12723	247936
4836	2285	543	3451	1567	325	579026
4837	6961	12239	10519	18193	15104	159806
4838	5405	8996	5847	6722	25419	147742
4839	4078	4167	8450	4661	6170	57325
4840	10999	23960	9457	24744	60813	245746
4841	3832	2658	3652	2330	3409	1330000
4842	7630	13990	8145	11148	18169	120829
4843	5079	6535	4230	7703	8280	371889
4844	7959	29384	2464	27937	117304	368808
4845	5350	11735	13308	41782	5720	417967
4846	8808	32778	4266	18870	134456	391980
4847	4744	11354	14212	12600	21327	215901
4848	3862	8539	10258	2895	164929	1019562
4849	6640	3008	7689	9287	1888	195712
4850	8009	5686	3614	10566	3905	75213
4851	11263	36618	5853	20628	311102	940850
4852	10559	38332	5911	20695	208357	302134
4853	3098	8247	7955	8162	16780	32789
4854	5911	12542	5095	12378	28724	216578
4855	9227	15570	10397	18109	30496	61288
4856	5918	6268	5074	15975	4037	532855
4857	3952	1902	4410	4256	1295	370222
4858	3339	10315	3679	6081	19872	1327053
4859	3093	1201	5679	2856	682	636256
4860	11103	23050	7177	36364	18948	54210
4861	9096	22689	2570	24398	29252	575374
4862	3931	5288	5605	3593	13061	231143
4863	4002	6727	7493	6436	13012	741647
4864	4124	5190	4731	5401	6442	1338960
4865	3099	2877	3992	3011	6102	699504
4866	10614	24305	6361	45074	31266	25587
4867	8780	6064	7891	12928	4891	1178636
4868	4785	5262	3267	3811	9498	272662
4869	6935	14500	3136	13539	21934	321684
4870	4573	9993	5159	7137	25125	63296
4871	4195	18734	2735	14605	28493	52562
4872	12565	32346	7538	37357	209074	947486
4873	3158	1935	6509	2307	2039	472439
4874	4453	8130	3411	8906	22374	164292
4875	10335	18558	4930	17853	47828	1298236
4876	8758	28916	2404	25461	124256	251647
4877	3203	28507	12118	7659	420870	1090659
4878	3644	14438	9190	12432	19731	506098
4879	7597	9117	4145	12766	7340	882943
4880	5261	20607	4765	26448	24771	336450
4881	3024	3326	3742	2657	3397	916604
4882	4138	1280	4418	7071	275	532226
4883	11511	11750	6201	26067	8894	592344
4884	3716	4431	3818	4125	5910	1334090
4885	3057	2119	4620	1254	6283	1324819
4886	8273	24239	2841	17421	63457	17634
4887	4360	28960	3479	25189	95560	198750
4888	4815	4194	4888	5029	3242	344462
4889	5286	14610	7545	22148	8156	1126980
4890	3332	7820	4776	5732	12988	16020
4891	10557	11464	4244	35166	7917	135725
4892	5502	938	4440	3787	253	193423
4893	3404	21438	11457	35360	21416	756604
4894	10493	37498	5174	22266	299542	512179
4895	8297	23928	4170	13932	111174	274513
4896	10520	31030	4907	22431	132582	405851
4897	3824	3356	4313	4216	3604	156398
4898	5404	7897	7866	11549	9316	131279
4899	4980	2793	3940	3134	3205	114166
4900	2839	12118	3756	7173	20674	1025481
4901	4473	3121	7992	1793	19130	1339770
4902	5181	4978	4425	5069	4247	1334682
4903	14107	43116	8084	22247	417429	489287
4904	11389	25602	9622	38740	31079	151857
4905	5932	4797	5411	4362	6602	109479
4906	8795	6664	3178	17812	4907	138101
4907	8690	41728	3332	39750	380572	988258
4908	8218	8207	2416	13699	7342	121468
4909	4949	4219	2836	7313	7176	592264
4910	4099	4208	4304	2850	5783	1306009
4911	8340	5839	6228	7959	5059	795
4912	3458	4936	2898	4361	8964	440355
4913	3795	3830	5760	4678	3405	1282157
4914	6298	6783	4461	15266	5135	396031
4915	3928	2628	5133	2779	4598	1279218
4916	8233	14999	2661	14827	28841	82198
4917	5039	7101	5212	5592	11992	603306
4918	3881	1775	4840	3220	2711	795539
4919	7913	17380	2868	16710	53218	74579
4920	4460	9466	2877	8321	18677	72099
4921	12695	16578	11695	45051	23217	128568
4922	5492	8328	5163	5137	27975	161866
4923	6579	2868	4147	6828	1159	675616
4924	7185	15066	2791	9881	67820	412183
4925	13506	35614	14069	45164	189164	86746
4926	3513	10261	7392	35382	7510	1284981
4927	3663	3536	4252	6216	3138	1147342
4928	6195	35260	5900	34514	187111	51119
4929	4421	6720	3069	3312	17434	95114
4930	5164	18342	2423	10345	53035	572460
4931	2482	3588	5124	5290	4014	924913
4932	5712	8476	4303	7029	11425	81
4933	3034	1217	6495	1687	2018	14921
4934	4116	4991	3793	3527	7328	10899
4935	5362	17606	5627	23573	77690	941833
4936	9348	29858	2776	43556	64738	117203
4937	4724	42379	7657	44462	405972	750720
4938	3331	6872	3221	9239	5476	1170858
4939	3995	4699	5219	17544	2174	1338881
4940	9623	25120	2577	35349	40489	245884
4941	4357	5744	5118	6235	9951	25540
4942	11477	35467	4584	42976	129298	2625
4943	8605	22670	4007	13482	65831	105429
4944	5195	13294	4330	13829	18712	356005
4945	9564	15471	3439	28198	8784	8241
4946	5966	7594	7326	5583	24465	281843
4947	7736	5969	7073	6108	7930	3903
4948	4428	7000	4471	6694	12111	1330999
4949	7271	34517	8754	44442	163729	222882
4950	8761	15287	10141	13492	29008	308323
4951	2940	1981	4475	938	4481	320665
4952	3192	6758	2665	5487	10161	44087
4953	3913	3712	4424	2265	18215	1060834
4954	10930	40542	6131	21057	479468	1128221
4955	4304	1964	4503	6871	710	569127
4956	12728	10836	6856	41640	15232	245836
4957	8143	6033	5439	8710	5410	73
4958	7138	30350	3324	12140	207020	240135
4959	6119	18889	5087	12358	37693	80414
4960	6143	27822	2195	40062	37746	532230
4961	7863	35083	3246	42081	261143	672682
4962	3151	1701	5378	1238	3666	467739
4963	5124	29749	2840	41106	82838	663955
4964	8219	20880	6784	27687	20459	448655
4965	5944	2071	5241	8665	433	308742
4966	13182	23603	6900	43642	22308	876215
4967	3843	19514	10515	17707	68237	1045655
4968	2693	1368	2826	2077	1151	52347
4969	8941	14373	2600	25610	9310	96627
4970	11295	28967	10000	25940	52483	535414
4971	3138	1852	4315	1635	2687	648328
4972	5708	3355	5116	3029	3785	68233
4973	1895	2663	3989	2030	8365	337859
4974	4182	14072	3153	8983	22348	128572
4975	6553	20306	7366	44555	38526	582405
4976	4198	36107	6044	34748	132741	1317355
4977	5008	6151	9649	3656	22773	152721
4978	10663	20021	4392	27891	24951	498613
4979	3167	1150	4174	2272	528	981366
4980	1680	7435	9769	4548	13971	305416
4981	3089	3765	2181	2782	8287	30073
4982	3036	20468	4375	35558	38879	218491
4983	12145	7160	6537	17982	3930	1286009
4984	4365	5217	4456	5438	8643	1330943
4985	7624	6719	2781	19566	1682	775372
4986	4121	15124	9993	23109	20452	1185795
4987	4334	3888	4029	2736	5749	1334355
4988	17119	41093	12651	33278	417430	577391
4989	2949	2442	4856	2707	4323	217322
4990	5541	23446	4656	18092	80861	996779
4991	4419	15590	7053	11064	21887	1273357
4992	4638	4443	6610	5330	3349	154746
4993	4624	1770	4574	2351	1079	114147
4994	6587	9963	5443	21678	6529	119696
4995	10886	34332	3010	27979	333904	705658
4996	9397	15714	12009	16274	46492	390718
4997	3867	3535	4826	2745	13250	984290
4998	11446	15464	8099	18656	10470	26267
4999	3395	2370	3945	3479	1562	550359
5000	9381	6897	8640	18956	3213	701798
5001	2558	2982	4480	1691	3841	655152
5002	3064	6662	7381	5261	15096	751548
5003	6919	5666	2956	8115	7937	441505
5004	4056	1864	3880	1813	2581	1267324
5005	3726	5713	3577	6396	9468	309433
5006	6065	3650	4813	6968	3150	362112
5007	4152	3204	4643	3450	3452	25122
5008	11330	18163	10041	31838	444332	1095859
5009	8054	9254	3526	13432	9166	53263
5010	4945	4373	3790	4335	7094	18522
5011	5640	14146	3737	8951	45886	978114
5012	3445	6878	3991	3296	17030	781849
5013	6567	3370	5289	4169	7196	912683
5014	4069	6360	2957	4770	9164	4835
5015	2504	3415	4345	1875	10916	315163
5016	10951	34269	4772	23471	114167	94785
5017	2610	3270	4276	3916	4117	256696
5018	2473	1833	3831	1218	4277	1176847
5019	7286	16023	2920	16265	21604	144861
5020	7495	43815	4058	43953	647338	666002
5021	2434	1483	3752	1068	1631	1115998
5022	3521	16049	12910	15543	93312	471566
5023	4021	5642	2321	4057	6779	79348
5024	5162	3642	5007	11675	1437	288317
5025	10082	8568	6725	14350	9010	57209
5026	9029	32098	2797	22985	66042	300894
5027	3818	1530	7136	1825	1532	422294
5028	10367	30637	3776	27514	57866	537704
5029	3919	3784	6199	5854	2287	496624
5030	7229	6970	2738	11663	7317	310661
5031	4969	1883	5730	5858	515	1009188
5032	8742	23129	4395	17250	135564	737844
5033	7198	28070	7229	43757	108119	253992
5034	11454	16468	8763	34742	13880	161
5035	6331	39275	8203	32276	321515	829050
5036	10558	11314	6051	26667	30775	44870
5037	7607	27664	11896	22234	125174	32008
5038	5328	5141	3319	10814	4136	148733
5039	6430	40143	2400	41467	288587	56250
5040	10197	21181	11161	12653	55510	347
5041	4431	4100	5440	2270	7489	614729
5042	11147	38734	4156	33394	159402	160248
5043	6480	24984	8753	43568	77141	1335908
5044	3764	4900	3145	4025	6162	569382
5045	2935	3715	7163	2812	4175	26690
5046	3193	26439	4494	13505	241253	635860
5047	11520	28329	3981	37654	66577	833864
5048	2443	10138	12298	18179	8279	981587
5049	3763	6455	3896	13594	4298	1296717
5050	8799	19748	4386	17423	82429	28589
5051	4164	7096	4095	6155	12216	575878
5052	6234	7575	4616	10862	6651	1165569
5053	10133	32332	3007	42180	118376	197085
5054	3476	2885	7023	2374	6387	48633
5055	7171	3350	8563	5653	13600	1203608
5056	2488	3812	8773	20006	304	1317782
5057	5807	9634	8611	11210	14271	233784
5058	5589	10698	2770	10648	30833	286792
5059	5342	5935	3404	5060	9131	53413
5060	4723	19686	3705	38912	39767	255694
5061	3613	3451	5435	2202	5508	276137
5062	7038	7206	3913	8018	11326	9661
5063	2498	1116	4502	865	2133	80610
5064	3484	42520	4834	23313	351172	1035562
5065	11284	42895	4209	19060	535928	124056
5066	7205	25347	5128	10360	212110	350247
5067	8057	22373	2884	13681	67189	189266
5068	3972	3055	5561	2584	4065	3177
5069	12837	18655	12069	37397	60901	1268992
5070	1750	44204	13647	22900	550445	1118860
5071	2650	10752	6012	12831	10270	164089
5072	3041	3579	7515	1841	32291	734684
5073	2875	1307	3725	1103	2569	235785
5074	11434	21711	4975	23736	38396	88825
5075	4983	8934	2777	8277	23245	13707
5076	3547	2489	4515	2931	3969	121503
5077	5080	4487	3601	7384	5102	9586
5078	3027	3975	2821	8743	1380	1336513
5079	8116	18943	4563	16078	36404	47424
5080	12736	18050	10196	16144	45260	66166
5081	8797	4741	4374	9928	2491	11082
5082	8040	17743	3871	17223	28599	39796
5083	2952	11399	7487	7545	20667	109172
5084	3761	12882	8253	12591	35708	1147391
5085	3891	1803	3373	2922	2359	565788
5086	4788	2673	6962	2443	4488	655874
5087	6362	5675	6169	3832	13244	296364
5088	10492	37043	3109	32197	231766	56229
5089	5602	15910	4760	13686	30107	644896
5090	4136	3189	6266	2758	4051	119993
5091	4975	2407	4750	2557	4094	300802
5092	10603	10328	8278	9235	16287	90606
5093	2411	30737	9882	24884	113802	949529
5094	3018	1995	5655	1983	2158	33800
5095	3132	31792	5943	22295	100841	250828
5096	10628	14132	6491	33131	8338	225179
5097	8180	4454	8561	6679	7201	1310393
5098	14870	6078	13765	8947	6742	226024
5099	5724	2609	6246	8753	680	1241210
5100	12062	12355	12856	19203	12694	962158
5101	5402	24916	3438	13040	76763	1285086
5102	3814	3892	6749	2605	8106	132609
5103	9175	9728	8727	11507	13937	334866
5104	3421	1924	5223	2951	1647	37742
5105	3688	9729	4849	7067	8362	737401
5106	8109	15164	5441	12633	16589	93651
5107	3664	3780	5054	2393	8611	1337318
5108	3328	7696	12010	16561	6702	816002
5109	3376	9038	4188	6877	9382	6515
5110	7280	3878	4176	7850	2479	85367
5111	6959	5878	5473	9018	3508	779885
5112	12404	15400	5277	43096	12702	4431
5113	4542	1827	3477	3087	1566	128324
5114	11131	37185	4552	43220	170567	180201
5115	8871	8444	7409	10212	13022	249745
5116	10127	35967	6262	23335	204201	502082
5117	5297	5002	4351	14090	2535	129236
5118	9836	35562	3670	43486	224124	398716
5119	8281	8400	4011	10117	9061	150240
5120	4457	11223	9438	15897	11162	7954
5121	3047	1141	4684	1446	1052	1329000
5122	3377	14091	2168	9285	24544	370593
5123	4570	20137	5217	33398	21415	663988
5124	8259	23916	4534	12864	81855	894491
5125	5470	6992	3556	4608	20329	636824
5126	8604	23849	3619	43602	63366	301849
5127	6945	2348	10749	3067	3630	569640
5128	7678	5313	5618	4476	11103	1251930
5129	7077	33721	13339	22125	129686	182178
5130	3363	688	6483	1772	508	925354
5131	7560	7410	9418	17988	4335	1194526
5132	5905	4308	4411	5849	10307	514697
5133	5083	10776	3162	4987	30161	18977
5134	3515	17351	6342	20730	16294	733394
5135	3337	4534	3734	6551	4220	1339673
5136	5032	2213	4938	4845	1297	224275
5137	10195	17406	10702	12487	54953	244014
5138	2580	1425	5328	1586	2792	68445
5139	5655	6708	5990	4777	21514	720781
5140	6364	21056	9064	17881	107998	397905
5141	8851	19085	3399	38567	26062	110899
5142	3184	1796	5678	1557	2087	123053
5143	4543	9558	3643	7825	20839	119490
5144	2848	3114	5337	2537	6356	234163
5145	7056	6930	6368	9170	7787	355718
5146	7313	5152	2733	9937	8866	59753
5147	8024	22724	2207	17499	139006	250936
5148	4333	10727	5585	12308	14777	93906
5149	7993	36327	2933	19864	128948	887762
5150	4106	17559	4893	13739	30781	1118408
5151	8933	22436	4127	28785	69402	468820
5152	9978	37693	6881	44001	322310	506613
5153	4497	7304	4993	5846	9868	1288760
5154	6582	6901	3478	5840	7463	27993
5155	6244	21138	4917	43495	24739	222478
5156	3965	40887	9049	29026	486703	529984
5157	2941	3128	6769	1590	13863	261719
5158	9728	32447	2762	42182	165127	102727
5159	2623	4623	2852	3018	7981	30156
5160	3197	7007	9450	8725	6640	162986
5161	3227	7409	6857	20172	2857	1322898
5162	3948	12927	8134	9750	34526	690188
5163	6077	2833	7576	2068	7173	705783
5164	2865	2864	3523	3379	4076	628226
5165	8152	16536	3256	17317	32767	17448
5166	5051	3215	6862	3231	5133	521642
5167	7540	22079	2566	16364	53055	149385
5168	7547	4044	4924	6813	1946	163455
5169	5303	11001	3233	8551	18212	230281
5170	3938	4586	5041	3934	9976	79121
5171	4587	3788	5834	3408	7345	88404
5172	5611	8491	3035	10385	7586	244753
5173	7105	13165	3265	9667	17061	48919
5174	3510	2515	5519	2440	4035	1251884
5175	5158	2378	5065	4347	1438	110974
5176	1604	848	3071	1697	783	1016416
5177	4567	6037	7776	6538	9639	725745
5178	3415	3609	6710	6787	2000	57426
5179	10361	18781	6920	11055	49171	180868
5180	8999	12851	5094	20701	30275	127489
5181	8660	24827	7494	15748	83485	45998
5182	3657	13090	10764	26349	10289	447306
5183	10165	23880	11021	32212	56250	703303
5184	9230	16678	5540	16442	57883	64507
5185	3655	6564	5734	6462	11904	873752
5186	7003	43997	4068	27147	457551	636918
5187	7203	7656	7853	6793	13629	18742
5188	5066	12207	5412	13059	19725	243432
5189	2376	1088	3918	1017	1333	305667
5190	3427	11886	11522	4537	149994	216032
5191	6506	43101	4839	23855	679112	1094175
5192	5529	10485	10040	4570	191784	992308
5193	5500	6190	3567	8529	5795	2001
5194	8681	12640	8867	12173	14150	974100
5195	6491	36496	10444	44855	204879	309850
5196	7273	6854	4889	5995	8511	1328748
5197	7010	5338	4597	9060	5587	178818
5198	964	3937	4691	1902	10481	156048
5199	6976	5791	7047	3662	22205	1330867
5200	3061	12680	5437	17166	17161	1113552
5201	7541	5135	3382	10214	4870	1455
5202	3893	1853	5881	1755	3850	1212979
5203	7871	18543	2988	13880	33295	43852
5204	4161	7367	11346	1082	161429	597018
5205	4793	15902	2856	16507	37170	603518
5206	11947	27360	11820	18860	31063	27722
5207	6254	17497	4818	5123	174398	647451
5208	4439	4870	5192	4891	5732	702810
5209	3067	3910	11051	4357	5336	345366
5210	8757	22151	4517	19457	49522	460920
5211	10085	8971	6333	5636	20157	467218
5212	4289	2693	6529	3582	3732	82962
5213	7527	17223	3493	8896	46986	527073
5214	8874	11009	8752	11261	18733	20748
5215	5967	3091	8283	1266	14975	49079
5216	3724	1321	5109	1797	902	207513
5217	7557	30035	3389	32140	76158	21516
5218	4933	2654	5183	2096	4028	215266
5219	7631	30281	3084	19495	131171	361636
5220	6222	2079	7084	4567	1248	1266989
5221	9637	40632	3876	28657	332554	929563
5222	2677	1127	5593	2011	726	1003864
5223	6283	8735	5182	4844	20002	15485
5224	9149	23787	3848	26637	42842	668544
5225	4796	18283	5830	27036	23872	1168493
5226	3800	1084	5367	1285	1500	562623
5227	4814	15569	12296	18147	35437	243851
5228	6394	2796	5487	5864	2630	199255
5229	5593	6804	2699	7230	5132	242006
5230	4229	5384	4382	5229	5914	1333301
5231	5805	3839	6547	11561	1088	517465
5232	3924	15611	5258	15430	41539	1220261
5233	4799	3955	3444	3533	4382	746735
5234	11245	19433	4922	34166	17174	117
5235	4640	4110	5336	2698	9063	3086
5236	2500	6847	5240	8314	10987	178375
5237	3008	4416	4513	4377	7339	10833
5238	4477	1347	7785	1722	3767	406021
5239	3512	33363	14194	44752	294053	283833
5240	10437	23654	4349	24447	42562	31692
5241	6723	9222	6198	8820	20940	305562
5242	7092	9644	5469	17994	9575	297671
5243	8714	11503	9062	8375	18728	1326325
5244	6926	7031	2243	9306	8854	189942
5245	11288	29153	7127	42402	108760	1014027
5246	5428	4672	9035	7923	9226	1224088
5247	6148	20296	2930	11530	73107	13827
5248	10267	25861	6217	21045	52654	66394
5249	7164	16853	2783	16741	26464	120691
5250	5519	7241	3787	5026	10207	379453
5251	4475	9171	5310	8863	15504	159813
5252	2195	3240	4595	3306	5922	589236
5253	2239	7131	13540	7330	6578	186522
5254	5976	8696	5313	12629	6330	282633
5255	4129	6784	3075	4445	10652	7311
